accession	gene	logFC	fold_change	AveExpr	t	P.Value	adj.P.Val	B	n_imputed	direction
P10923	Spp1	0.943045419285424	1.9225823830432924	34.0049162336285	0.744936049117299	0.490491248503396	0.998030532995944	-5.63268525603212	0	NS
P07141	Csf1	0.222044865177201	1.1663856416847025	32.4880137811267	0.386703116391054	0.714360480095571	0.998030532995944	-5.84423221391118	0	NS
P97497	Shbg	-0.482977200674884	0.7154995671677795	31.7038624879405	-0.827779473900549	0.444261984372465	0.998030532995944	-5.57046700439031	0	NS
P11672	Lcn2	0.113914110435473	1.0821602171630653	36.017271253909	0.0687455329639864	0.947910556970929	0.998030532995944	-5.9233097469528	0	NS
P98063	Bmp1	0.411119913713574	1.3297176268621556	28.7591928732471	0.269472730700175	0.798176872154388	0.998030532995944	-5.88583644331722	0	NS
Q07797	Lgals3bp	0.528716786945811	1.4426454557420123	31.1338953954147	1.25022336549609	0.264749186784047	0.998030532995944	-5.17551994124892	0	NS
Q8BFR4	Gns	0.66340502464463	1.5838163126024463	30.478073925478	1.54749440714304	0.180433812409599	0.998030532995944	-4.84990141190214	0	NS
P18406	Cyr61	-0.277334373675589	0.8251141495023445	33.8207694678638	-0.628172837578702	0.556557021987012	0.998030532995944	-5.71548313338259	0	NS
P21956	Mfge8	-0.0942500529591766	0.9367590704368474	31.2249332049142	-0.216241507711734	0.837062065283313	0.998030532995944	-5.90013201385194	0	NS
Q8BKG3	Ptk7	0.245643551746062	1.185621530402003	29.963679343235	0.225530349139269	0.830199701101219	0.998030532995944	-5.89787766958777	0	NS
Q60972	Rbbp4	0.309097001516599	1.2389319962212832	31.6960905330749	0.717552329804393	0.504097140422934	0.998030532995944	-5.65449877785492	0	NS
P62334	Psmc6	0.112626459723127	1.0811947860265325	28.8935053415465	0.13674060616403	0.8963945648226	0.998030532995944	-5.91559947803109	0	NS
Q8CDN6	Txnl1	0.783017574360673	1.7207262223256796	30.8439497154819	1.93320224659447	0.109053603604934	0.998030532995944	-4.39945841968436	0	NS
Q9Z1Z2	Strap	0.757851851296948	1.6909709219698736	28.8298306135145	1.13092176296983	0.307734629330803	0.998030532995944	-5.29690345304448	0	NS
P80317	Cct6a	-0.942334749625527	0.520390038336884	30.2423198754622	-2.01663605370268	0.0978482381546136	0.998030532995944	-4.30037847639118	0	NS
P17918	Pcna	0.113465791835729	1.0818239872831867	31.183637784253	0.265129269768313	0.801143079638117	0.998030532995944	-5.88722939323461	0	NS
Q9CXW3	Cacybp	0.258944672739197	1.1966030727009107	29.5787258594039	0.426259453465422	0.687061393894625	0.998030532995944	-5.82697914304642	0	NS
Q9QZE5	Copg1	0.401810050019161	1.321164445344074	28.8729611486783	0.589202865113192	0.580495645431084	0.998030532995944	-5.73992684584939	0	NS
Q9D1E6	Tbcb	0.0884427923833896	1.0632219486769636	28.1145400198074	0.129226385745253	0.902049197716765	0.998030532995944	-5.91670444052324	0	NS
Q920E5	Fdps	0.273719356841188	1.2089204852661504	31.5461487834612	0.543271234197603	0.609508222072053	0.998030532995944	-5.76698841775576	0	NS
P05063	Aldoc	1.08086595285668	2.1153053757771123	27.7391044415281	1.42106785980854	0.212622597926323	0.998030532995944	-4.9917318774267	0	NS
Q91XV3	Basp1	0.417302751457909	1.3354285153294339	29.325426790906	0.475103454242156	0.654081089827571	0.998030532995944	-5.80353770351946	0	NS
Q9WTM5	Ruvbl2	-0.43285983133862	0.7407918690091178	28.6324953181191	-0.46096594963347	0.66354082424185	0.998030532995944	-5.81056229596698	0	NS
Q9CWS0	Ddah1	0.8503363836357	1.8029212514098503	29.6829619309916	1.56238145823939	0.176967568427238	0.998030532995944	-4.83294187093295	0	NS
Q05186	Rcn1	0.842696524341542	1.7933990322443094	30.0666669795556	1.18285207794687	0.288320121265095	0.998030532995944	-5.24486688321616	0	NS
Q9CYR6	Pgm3	0.0752548855066805	1.0535471530290135	29.561374968972	0.137824152355422	0.895579730878095	0.998030532995944	-5.91543503123958	0	NS
Q9CQI3	Gmfb	1.51892934519771	2.865782947948059	29.4928939236805	1.04018785452745	0.346856375309327	0.998030532995944	-5.3824966196238	0	NS
Q9DBG3	Ap2b1	0.129891374199622	1.0942113109766756	29.4659529095327	0.239373392233044	0.820004480317893	0.998030532995944	-5.8943459453047	0	NS
Q9Z0N1	Eif2s3x	1.08015771434662	2.1142671986041095	29.8951091682771	2.30141015006388	0.06785578605787	0.998030532995944	-3.96281915024576	0	NS
Q8BGR9	Ublcp1	0.72028489020848	1.6475073370808346	29.3750463697806	1.18872136425191	0.286194951508472	0.998030532995944	-5.23890552589397	0	NS
Q9CXI5	Manf	-0.008763326502469	0.99394413605431	30.7291147787797	-0.0145634758058122	0.98892503356446	0.999971162684518	-5.92583747150821	0	NS
Q9D051	Pdhb	1.44635373739586	2.725184180943676	30.0512326251908	1.60672744231603	0.167022097714481	0.998030532995944	-4.78214611353361	0	NS
F6ZDS4	Tpr	0.752240565180235	1.6844067537026994	26.1480112953739	0.849090711769276	0.433324407150913	0.998030532995944	-5.55317147835715	0	NS
P05132;P68181	Prkaca;Prkacb	1.56931525519869	2.9676382799645924	28.4798459027212	1.7947311101053	0.130643895867326	0.998030532995944	-4.56316084485909	0	NS
Q9D819	Ppa1	0.754423631616583	1.6869575043962317	29.9655450888637	1.36190777884175	0.22948864467288	0.998030532995944	-5.0565287344	0	NS
O09061	Psmb1	0.103959706905217	1.0747191565566059	32.5090012046292	0.263732418565677	0.802162259394979	0.998030532995944	-5.88763348365758	0	NS
Q61171	Prdx2	0.0327475241868076	1.022958433378498	33.9598912343181	0.0828612148219451	0.937070455012675	0.998030532995944	-5.9221478699928	0	NS
P59242	Cgn	-0.608461296009453	0.6558958736632031	27.6345401912166	-0.759008271630159	0.480954790839802	0.998030532995944	-5.62399317467594	0	NS
Q9DBF1	Aldh7a1	0.310575695202125	1.240202493481851	31.4296503112936	0.741761459902109	0.490489740842232	0.998030532995944	-5.63684958400289	0	NS
P30681	Hmgb2	2.10601027136141	4.3049911486912595	28.5938348372055	2.53166843036115	0.0507893573809855	0.998030532995944	-3.6938960873082	0	NS
P63158	Hmgb1	2.31847946010453	4.988062216409384	29.4256386109208	2.15293015419713	0.0820502956212287	0.998030532995944	-4.13846777122842	0	NS
P97372	Psme2	0.168465377131588	1.1238623742994986	30.4324503308736	0.294104924404282	0.780104914823972	0.998030532995944	-5.87838101773355	0	NS
Q62446	Fkbp3	1.54816947049483	2.924458406891456	29.1199091258262	2.45052896026084	0.0562063995113584	0.998030532995944	-3.78804583110301	0	NS
P97371	Psme1	-0.182345509039161	0.8812690787203509	30.9741526554305	-0.412200324862698	0.69670571165879	0.998030532995944	-5.83329064414072	0	NS
Q9CQ60	Pgls	0.131641801068511	1.0955397270571021	31.0327162191276	0.271769778023099	0.796304099435023	0.998030532995944	-5.88528004414692	0	NS
Q91W89	Man2c1	1.74719814170414	3.3570595799064056	26.7143412906914	1.33394061834668	0.237888544010378	0.998030532995944	-5.0867572631073	0	NS
Q9EQU5	Set	2.81232538836825	7.024158445187945	30.7196323526634	1.4081711534661	0.21928393659407	0.998030532995944	-5.0057181218763	0	NS
Q8BP92	Rcn2	0.642753718739409	1.561306433152093	30.7737115986997	1.04184691014135	0.343665083431174	0.998030532995944	-5.38297159298068	0	NS
A6H630	Armt1	0.596674233796159	1.5122264920503279	29.4268756919862	0.58670558809362	0.58205111647915	0.998030532995944	-5.74144729781013	0	NS
P24472	Gsta4	-0.385138629906962	0.7657054176669801	34.98051241074	-0.960057425630946	0.379684379496454	0.998030532995944	-5.45806638601786	0	NS
P25785	Timp2	0.0059131149187549	1.0041070699241252	32.8851280876382	0.013556738366499	0.989690560854751	0.999971162684518	-5.92585318014846	0	NS
P01901	H2-K1	0.597025629932607	1.5125948687703752	30.8690802684295	1.35639258255043	0.231123041449317	0.998030532995944	-5.0625112436317	0	NS
O88531	Ppt1	0.346756809725822	1.271698622694773	32.0785421418446	0.835721179295698	0.440162061765157	0.998030532995944	-5.56405994069774	0	NS
Q9WVJ3	Cpq	0.297999945866869	1.2294388211232972	31.4150700191718	0.765079032279389	0.477630188918934	0.998030532995944	-5.61941259994094	0	NS
P12804	Fgl2	0.595505450673965	1.5110018749287406	28.480932553317	0.731822513808167	0.49604472348819	0.998030532995944	-5.64415197427702	0	NS
Q8VC30	Dak	0.630115468328167	1.5476888602562242	28.5265263151036	0.431423884573665	0.683535273238638	0.998030532995944	-5.8246113887485	0	NS
Q9QZF2	Gpc1	0.0592449317332642	1.0419203047006396	29.7920616953249	0.0956035435593426	0.927425955887831	0.998030532995944	-5.92088805966958	0	NS
Q78PY7	Snd1	0.313070962068333	1.242349387916736	27.279539019954	0.35728338179074	0.734982859260482	0.998030532995944	-5.85603930007253	0	NS
Q9QWR8	Naga	1.50000852424589	2.828443836718463	29.4512009179082	2.52436646608207	0.0512528972268417	0.998030532995944	-3.70233762060479	0	NS
O09172	Gclm	-0.12073830757442	0.9197168597203352	30.2880524272311	-0.264606926189612	0.801524143507427	0.998030532995944	-5.8873807429965	0	NS
Q61001	Lama5	0.357353781278719	1.2810739709713883	25.1739381153044	0.304265097750252	0.772776637809386	0.998030532995944	-5.87506877338269	0	NS
Q99L47	St13	2.41420681024471	5.330263338523638	29.8497917628835	3.10409927030004	0.0255133189772106	0.998030532995944	-3.05648273926771	0	NS
Q05816	Fabp5	0.56089245075179	1.4751814819538909	28.5984433711398	0.779728790098791	0.469675409058593	0.998030532995944	-5.60824193212724	0	NS
P80313	Cct7	-0.629646846481731	0.6463346105023969	30.6102615173736	-1.49500988572125	0.193185465866493	0.998030532995944	-4.90928345143307	0	NS
Q9CYA0	Creld2	0.259325288385356	1.196918805355806	29.4962341533714	0.352571814925589	0.73830955729484	0.998030532995944	-5.85784805209624	0	NS
P46471	Psmc2	1.29143872968051	2.447720331227052	28.8901546125082	2.22876975972137	0.0744433384866291	0.998030532995944	-4.04859908999072	0	NS
Q9JMA1	Usp14	0.0657261418852214	1.0466115911391471	29.7609474100347	0.106116075584131	0.919479606342442	0.998030532995944	-5.91971380442699	0	NS
Q9CQM9	Glrx3	1.01915616199206	2.0267331686193097	29.9006989103893	0.905550570601297	0.405339607441136	0.998030532995944	-5.50581023869628	0	NS
P14685	Psmd3	0.112241379850594	1.0809062352388983	29.4924214384198	0.135628997271644	0.897230651260717	0.998030532995944	-5.91576684535572	0	NS
Q64669	Nqo1	0.0197687075818999	1.0137969351530016	29.7065533188423	0.0352900594111881	0.973168771978008	0.999971162684518	-5.92526417432623	0	NS
A6H5Y3	Mtr	0.594747906715585	1.510208672041298	26.1393506510071	0.431934778280204	0.683186940082674	0.998030532995944	-5.82437572243538	0	NS
Q99KQ4	Nampt	0.147511541827361	1.107657261080641	30.0812685312179	0.297540823238867	0.777623768438576	0.998030532995944	-5.87727303704451	0	NS
Q9CPW4	Arpc5	1.29516842885202	2.4540564390178505	29.8145803890403	1.51730702032787	0.187665457782652	0.998030532995944	-4.88413681503959	0	NS
Q9EST5	Anp32b	3.1257568665957	8.728639878946916	30.046373248873	2.16937782719365	0.0833539452891832	0.998030532995944	-4.1317254751359	0	NS
P26516	Psmd7	0.564134600949135	1.4785003663631904	29.61607271129	1.12610395452505	0.309592179458535	0.998030532995944	-5.30166452487513	0	NS
P55302	Lrpap1	-0.574853589766264	0.6713543795540402	29.1366816793992	-0.883422247595754	0.416136172809268	0.998030532995944	-5.52463370683307	0	NS
Q9CZ30	Ola1	1.06596538484262	2.0935703314787713	28.6016543947536	1.57931860471534	0.173102683037744	0.998030532995944	-4.8135887895343	0	NS
P00493	Hprt1	-0.461287408670038	0.7263378118881036	32.0182615246403	-1.06338190746271	0.334667790909867	0.998030532995944	-5.36255418271231	0	NS
Q8C878	Uba3	1.05710133559751	2.0807466805644848	28.7198218874109	1.46482603704498	0.20090631281793	0.998030532995944	-4.94312171957579	0	NS
O54724	Ptrf	2.25779151303936	4.7825879950941586	27.9942593232492	3.02960496115837	0.0278269157464377	0.998030532995944	-3.13636980823044	0	NS
Q9D8Y0	Efhd2	-0.162751641533832	0.8933196231701755	30.9416517272929	-0.338177228704556	0.748512776397742	0.998030532995944	-5.86323256876239	0	NS
P48428	Tbca	0.187606574036775	1.1388727618807395	29.9342331741073	0.359123355599218	0.733685473131755	0.998030532995944	-5.85532675769137	0	NS
P61161	Actr2	-0.0853279470846869	0.9425702506446135	31.1684694553083	-0.195336381046921	0.852564943213825	0.998030532995944	-5.90486495435987	0	NS
P28474	Adh5	0.703834491684521	1.6288282536018823	30.1825071121164	1.36818065334148	0.227642776461461	0.998030532995944	-5.04971186575437	0	NS
Q8BGF3	Wdr92	1.45944952201284	2.750034126816021	27.7888893672615	1.64680455457557	0.158506501257078	0.998030532995944	-4.73591507128663	0	NS
Q8R146	Apeh	1.160870316393	2.2359227061938687	29.2677971525751	1.8803629832858	0.11682633152593	0.998030532995944	-4.46207504814074	0	NS
P61089	Ube2n	0.871256737061194	1.8292556781029248	30.494951379848	1.21874783140356	0.275538463236237	0.998030532995944	-5.2081650156509	0	NS
O35864	Cops5	0.947731235739095	1.9288370064975906	29.5792813189691	1.54339730915268	0.181399262038664	0.998030532995944	-4.85456024611755	0	NS
O89079	Cope	0.865917701738102	1.8224985942261693	29.4364714456822	1.69918877621146	0.148019608697854	0.998030532995944	-4.67508038029719	0	NS
Q8C0M9	Asrgl1	0.478650249640239	1.3934393883498597	28.9304692958743	0.494909750505131	0.640950252671788	0.998030532995944	-5.79337233292895	0	NS
Q64442	Sord	1.50176913637371	2.8318976729035836	28.7319448375344	2.24580889544228	0.0728392956523824	0.998030532995944	-4.02844778831027	0	NS
P27612	Plaa	-1.20478143208931	0.43383506449315085	28.6818221749558	-1.41902724980432	0.213184448147247	0.998030532995944	-4.99398514641246	0	NS
O70251	Eef1b	-0.0929713427153089	0.937589720288149	30.8412784440063	-0.165040231160934	0.875163398234994	0.998030532995944	-5.9108827895927	0	NS
Q8R3Q6	Ccdc58	1.8481484856701	3.6003782597615652	27.1954151733786	1.75095333247897	0.138335802269841	0.998030532995944	-4.6145783048207	0	NS
Q9CZC8	Scrn1	0.322294283524811	1.2503173185466099	29.2227609454719	0.493724787518201	0.64173177485432	0.998030532995944	-5.79399107064372	0	NS
P49722	Psma2	0.0118342745531758	1.0082366299567846	32.3075128824984	0.0307634568994026	0.976608982677339	0.999971162684518	-5.92543005335504	0	NS
Q8CHP8	Pgp	0.476471781451109	1.3913368839402662	31.1010488319944	0.878828955384454	0.418404965026723	0.998030532995944	-5.52849925684174	0	NS
Q99JF8	Psip1	1.05342665956769	2.075453572611797	27.6747950629146	1.49472262039245	0.193257590196367	0.998030532995944	-4.90960661625713	0	NS
P51859	Hdgf	1.09493765054691	2.1360385001825035	30.3759923193011	2.39619783730412	0.0601807752909084	0.998030532995944	-3.85148612397147	0	NS
Q8BVI4	Qdpr	-0.0782785705559685	0.9471871601973811	31.1707760798944	-0.19636299130011	0.851801810433086	0.998030532995944	-5.90464356848908	0	NS
Q61937	Npm1	1.14186413445994	2.2066596585309157	30.1881424622345	0.922817371922806	0.399172888890013	0.998030532995944	-5.48891549162869	0	NS
Q60597	Ogdh	-0.45200783679676	0.7310247532236044	26.3509491092825	-0.287875772431776	0.784610623872532	0.998030532995944	-5.88035806730431	0	NS
Q61584	Fxr1	-1.5112326618621	0.3508113519819707	24.3209944927953	-0.775557220946759	0.471930751424733	0.998030532995944	-5.61143957421918	0	NS
Q8BIJ6	Iars2	0.141400998254298	1.102975693453473	26.3767244860837	0.13080960838058	0.900857228607824	0.998030532995944	-5.91647678285085	0	NS
Q9QXD6	Fbp1	-0.955904975246812	0.5155181134672786	27.7389855833794	-0.42939320108828	0.68587080731358	0.998030532995944	-5.8247220712282	0	NS
Q60963	Pla2g7	0.0668108239469458	1.0473987759948955	30.656346713783	0.137398526844729	0.895899786905205	0.998030532995944	-5.91549978082398	0	NS
P28654	Dcn	0.268032394930304	1.2041644197831471	32.7465208335384	0.362183158643793	0.731530182667283	0.998030532995944	-5.85413414842808	0	NS
Q9WTM3	Sema6c	1.41499253281962	2.6665835522967947	28.9981171775746	1.54680979284978	0.180594789329275	0.998030532995944	-4.85068015374688	0	NS
Q06335	Aplp2	-0.753179119738511	0.5932947329517059	30.3263864431029	-1.37737386892551	0.224962529703247	0.998030532995944	-5.03969772307061	0	NS
O35684	Serpini1	0.955412108652065	1.9391334720219937	30.0193548572339	1.34081729472935	0.235797163997097	0.998030532995944	-5.07934982474529	0	NS
Q61554	Fbn1	0.455687831904655	1.371436507197875	27.7589300665692	0.344673189214372	0.743900967178776	0.998030532995944	-5.86082910255005	0	NS
Q9CZT5	Vasn	0.344314115276835	1.2695472720691117	30.6073404627836	0.732764900679881	0.495516129059818	0.998030532995944	-5.64346294686885	0	NS
Q811B1	Xylt1	0.680404948007762	1.6025895206148866	27.0742973505331	0.445835628582392	0.673743398962033	0.998030532995944	-5.81786469135181	0	NS
Q99M71	Epdr1	0.18212795709576	1.1345561077721147	30.3627973706902	0.35260136601747	0.738288671984728	0.998030532995944	-5.8578367785895	0	NS
Q62181	Sema3c	0.178442617897295	1.1316616026334112	28.5766623934981	0.271868400973769	0.796232309055985	0.998030532995944	-5.88525074038775	0	NS
P62983;P62984;P0CG49;P0CG50	Rps27a;Uba52;Ubb;Ubc	-0.348187052740606	0.7855706568382258	33.432518391172	-0.968361477043183	0.37589249270555	0.998030532995944	-5.45062625167199	0	NS
Q64191	Aga	0.284538139365452	1.218020267414853	30.4333922131729	0.539936825286527	0.611647120758159	0.998030532995944	-5.76887773412886	0	NS
Q99K51	Pls3	0.56383356699235	1.4781918934214033	29.9418461960318	0.716755681880537	0.504549331057525	0.998030532995944	-5.65507157330449	0	NS
Q60631	Grb2	0.47277221678958	1.3877735899058394	29.8307138003931	0.828772167387429	0.443747945493446	0.998030532995944	-5.56966863489232	0	NS
P63330	Ppp2ca	-1.89999536225361	0.2679442269771422	28.9508288152729	-3.40624485954323	0.0181031494418273	0.998030532995944	-2.74303087769037	0	NS
Q06138	Cab39	1.60542881935161	3.0428618168815644	29.6412355627475	1.70212624576194	0.147452396814006	0.998030532995944	-4.67165672554733	0	NS
P14602	Hspb1	0.255468701105414	1.1937234955581622	28.0796466822691	0.373024569133312	0.723916099426184	0.998030532995944	-5.84983151004982	0	NS
P63087	Ppp1cc	-0.794766759462512	0.5764363583447543	28.9815959090066	-1.20973005733384	0.278701225054694	0.998030532995944	-5.21743934738847	0	NS
Q9D1P4	Chordc1	0.731228399887685	1.6600519610692568	28.2303824979881	1.02086205400619	0.352626184512248	0.998030532995944	-5.40261552628833	0	NS
P53994	Rab2a	-0.193675880663795	0.874375037543755	28.842184738177	-0.320952861468607	0.760798045814196	0.998030532995944	-5.86939394703022	0	NS
P62141	Ppp1cb	2.17271692513102	4.508716894957536	29.2686726924155	4.15983185620394	0.008186638736799	0.99160661699478	-2.03835696850741	0	NS
Q8BWY3	Etf1	1.14542104468759	2.2121068068288525	29.3963831264169	1.36240397703491	0.229342126956826	0.998030532995944	-5.05598998703123	0	NS
P61087	Ube2k	0.290396972178496	1.2229767458589247	29.5499212837495	0.504568101441237	0.63459978678307	0.998030532995944	-5.78827928924345	0	NS
P53996	Cnbp	0.332787071892142	1.2594440842252048	30.0763702393724	0.710634335676196	0.508033256263769	0.998030532995944	-5.65945573152867	0	NS
P60335	Pcbp1	0.475029764202615	1.3899468955035779	30.4497607571405	0.924762142841748	0.396145020725383	0.998030532995944	-5.48920244786607	0	NS
Q8CAY6	Acat2	1.35446739716164	2.5570270051154282	29.961919313904	2.36668690709125	0.0624653746403827	0.998030532995944	-3.88606501354521	0	NS
O08677	Kng1	0.528392406559769	1.4423211229682609	27.3722025669923	0.660853931073525	0.536974909863709	0.998030532995944	-5.69396432780053	0	NS
Q9CZD3	Gars	1.64081068570788	3.118410137497953	27.9014677453729	0.988773747418412	0.366701860156675	0.998030532995944	-5.43215672071929	0	NS
Q00612	G6pdx	-1.20830455358368	0.43277691371151	29.6156803212604	-1.15202727154276	0.299710696719965	0.998030532995944	-5.27591117784494	0	NS
P97351	Rps3a	0.725789114968945	1.6538049753256878	27.5465846341553	0.707969621079253	0.509555023072311	0.998030532995944	-5.66135472314812	0	NS
Q11136	Pepd	0.760479531046653	1.6940536101694992	30.7213220651124	1.10295414406181	0.318653298729343	0.998030532995944	-5.32437770389519	0	NS
Q9QZD9	Eif3i	0.235947224521672	1.177679707900679	29.0554116179739	0.382093089746005	0.717574524068764	0.998030532995944	-5.84614053178994	0	NS
O35737;P70333	Hnrnph1;Hnrnph2	0.679427831096109	1.6015044769212758	27.6264187489071	0.90040419688677	0.407830855765491	0.998030532995944	-5.51021748383599	0	NS
Q91WQ3	Yars	0.372177061266741	1.2943044941019828	29.6209389029109	0.633286431069537	0.553463025299839	0.998030532995944	-5.71217678912611	0	NS
P97315	Csrp1	0.970393596061892	1.959375078971785	29.7247743341624	1.96106619999765	0.105170886483744	0.998030532995944	-4.36638955736053	0	NS
Q8VDW0	Ddx39a	0.479502663116361	1.394262942496007	26.6262642682238	0.406758774952309	0.700455999069346	0.998030532995944	-5.83568056520908	0	NS
P50516	Atp6v1a	-0.135228186968162	0.9105258069269538	30.0642664245908	-0.298472180152018	0.776951723940393	0.998030532995944	-5.87697056331622	0	NS
Q60715	P4ha1	2.18596432312817	4.550308384052335	28.3478810183673	3.22010168582675	0.0223262609719228	0.998030532995944	-2.93410392129632	0	NS
P62821	Rab1A	-0.0538501927437049	0.9633619228618229	29.9229126862405	-0.11017908553306	0.916411175035457	0.998030532995944	-5.91922732171458	0	NS
Q9Z2N8	Actl6a	0.602398160732768	1.518238204595879	27.9950700930173	0.671381735497534	0.530764300643159	0.998030532995944	-5.68683844745041	0	NS
P23591	Tsta3	0.498295884413925	1.4125440753879903	29.1179742882487	0.663048596200569	0.535676276535111	0.998030532995944	-5.69248656123704	0	NS
P47753	Capza1	0.379589048944408	1.3009712215697575	30.9636303026314	0.911775297905893	0.402342291777183	0.998030532995944	-5.50045589160345	0	NS
Q62188	Dpysl3	-0.68472105373179	0.6221261036128998	29.2566938243351	-1.01995192672164	0.353019182957798	0.998030532995944	-5.40346176313101	0	NS
Q6P1B1	Xpnpep1	-0.0801270123075225	0.9459743611578697	30.4929074901018	-0.144522505994407	0.890545777566918	0.998030532995944	-5.91438986336859	0	NS
P99029	Prdx5	1.45164687650792	2.7352010401342897	30.4999810735403	1.36488509573628	0.228610804558656	0.998030532995944	-5.05329486676989	0	NS
Q9DC23	Dnajc10	1.28411736876073	2.4353301526916273	27.7871359022623	1.00787943679322	0.35826650855431	0.998030532995944	-5.41464100574227	0	NS
Q60598	Cttn	1.24022468788421	2.362353211289151	27.3933403995657	1.6132229546871	0.165612019451933	0.998030532995944	-4.77467315651867	0	NS
P16045	Lgals1	-0.432704821381359	0.7408714674563747	33.0643380734712	-0.954177772269692	0.382387796814916	0.998030532995944	-5.46330824996995	0	NS
Q9D2M8	Ube2v2	0.760789606534362	1.694417748769615	27.0791099539483	0.746308763288957	0.487962865581643	0.998030532995944	-5.63348250983871	0	NS
Q8R164	Bphl	0.446827953014289	1.3630400497711788	28.4322239358095	0.695397529772544	0.516776813099413	0.998030532995944	-5.67023593797006	0	NS
P61327;Q9CQL1	Magoh;Magohb	0.861491854539881	1.8169161667089855	29.8398291458501	0.891554875043603	0.412142536409481	0.998030532995944	-5.51775420456849	0	NS
Q9JJU8	Sh3bgrl	-0.904390561150455	0.5342583435523361	30.7579451384527	-1.85498456558641	0.120758882512342	0.998030532995944	-4.49209227917026	0	NS
P47968	Rpia	0.385065574638761	1.305919143520809	29.2464530671116	0.674798384000032	0.528759039016769	0.998030532995944	-5.68450579603371	0	NS
Q9JK81	Myg1	0.598642951947588	1.5142915022629986	29.1913696634699	0.981423410540831	0.369990061224248	0.998030532995944	-5.43883685406002	0	NS
Q9D7X8	Ggct	0.316343766923502	1.245170900695178	27.8759248543477	0.327124209355226	0.756386986228266	0.998030532995944	-5.86722177780436	0	NS
P70195	Psmb7	-0.636107995913899	0.6434464553357957	32.0390555443342	-0.69826930553925	0.515121064263817	0.998030532995944	-5.6682186630799	0	NS
P00375	Dhfr	0.230703461316396	1.1734069656132071	28.9914817064677	0.394696422470819	0.708803429708479	0.998030532995944	-5.8408724554464	0	NS
Q9DAK9	Phpt1	0.178471173162925	1.1316840018352918	28.8071636056371	0.247559777639304	0.813993902213159	0.998030532995944	-5.89216074706995	0	NS
Q3TCN2	Plbd2	0.0899795087740098	1.0643550648474638	30.21711493956	0.204279060973061	0.845923569448597	0.998030532995944	-5.90289815481541	0	NS
Q8BH97	Rcn3	0.0313507074353497	1.0219684847508739	31.0790247271929	0.0583320233716927	0.9556688479798	0.998429233091565	-5.92406767954391	0	NS
A3KMP2	Ttc38	1.38522938684976	2.612134867596582	28.8307421745564	1.06587932738141	0.333637318476216	0.998030532995944	-5.36016976392575	0	NS
Q9WTP6	Ak2	0.129924120412417	1.0942361476067792	30.7063299270002	0.292936077685608	0.780949640170709	0.998030532995944	-5.87875510779702	0	NS
P35505	Fah	0.46381680536502	1.3791857805320495	28.9043656555204	0.768113214670123	0.475974731095684	0.998030532995944	-5.61711253113783	0	NS
Q9Z2U1	Psma5	-0.166597678767111	0.8909413208381118	32.6328543239826	-0.42016784763442	0.691232071790673	0.998030532995944	-5.82973797364177	0	NS
O35143	Atpif1	0.351687839544688	1.2760526354412318	28.6742380619706	0.582899678154008	0.584426597688201	0.998030532995944	-5.74375373903725	0	NS
P49312	Hnrnpa1	0.327987584630943	1.255261188862493	31.6840867028761	0.61175362373527	0.566565950212072	0.998030532995944	-5.72594528189379	0	NS
Q8K4Z3	Apoa1bp	0.734900677372436	1.6642828875918656	30.7034914371562	1.41100602119816	0.215406554388254	0.998030532995944	-5.00283009192624	0	NS
Q60668	Hnrnpd	0.306923963868301	1.237067278290278	30.9224947846534	0.605603597999862	0.570343952974707	0.998030532995944	-5.72980305519139	0	NS
Q99LP6	Grpel1	0.0696140803185384	1.0494359228671746	30.2906543873036	0.120336729214367	0.908747287854998	0.998030532995944	-5.91793156857726	0	NS
P35979	Rpl12	-0.0024335766378461	0.9983145951074941	32.1894776168658	-0.0056309630701205	0.995717714313923	0.999971162684518	-5.92593756734339	0	NS
P00015	Cyct	-1.16109749534642	0.44717223058593847	28.2780122376847	-1.1985207487789	0.282677605287105	0.998030532995944	-5.22891742957342	0	NS
P20108	Prdx3	-0.113671246782497	0.924233157497072	32.6336490671665	-0.299714636814276	0.776055538621611	0.998030532995944	-5.87656563649639	0	NS
P97311	Mcm6	1.06052055182274	2.08568394038323	23.9720142305474	0.441574565860078	0.676631097254868	0.998030532995944	-5.81988075708725	2	NS
O89017	Lgmn	0.17616245454641	1.1298744368172522	33.7765859224743	0.318359622610738	0.762654663493233	0.998030532995944	-5.87029487862015	0	NS
P11859	Agt	0.53846027278936	1.4524215819085216	31.7806145560879	1.24432217646181	0.266742647635686	0.998030532995944	-5.18167224020875	0	NS
Q9WUU7	Ctsz	0.0469632418220982	1.0330880654763208	31.6808451718624	0.107970712060951	0.918078764784334	0.998030532995944	-5.9194939967005	0	NS
O88668	Creg1	0.344273084851719	1.269511166501348	28.8538270728761	0.585277015503819	0.582942074713248	0.998030532995944	-5.74231456055391	0	NS
Q9Z0L8	Ggh	-0.160305843988697	0.8948353502895593	30.7804606459158	-0.373694481002386	0.723446772946324	0.998030532995944	-5.84956170941746	0	NS
Q02853	Mmp11	0.353434715099875	1.2775986692075876	28.6120453621634	0.538610443062394	0.612499156695868	0.998030532995944	-5.76962641493693	0	NS
O88393	Tgfbr3	-0.314480209939071	0.8041406632127492	29.5323979277886	-0.532083590772052	0.6167018532492	0.998030532995944	-5.77328671796442	0	NS
