"id","limma_log2FC","p_value","adj_p_value","n_imputed","AveExpr","t","B"
"P28474",0.703834491684521,0.317869030340178,0.99997988173566,0,30.1825071121164,1.14350224695862,-4.60626198580165
"Q8BGF3",1.45944952201284,0.16572070936931,0.99997988173566,0,27.7888893672615,1.70078237077387,-4.36307757217648
"Q8R146",1.160870316393,0.153483283084334,0.99997988173566,0,29.2677971525751,1.76703923509721,-4.33542175449395
"P61089",0.871256737061194,0.366101577817845,0.99997988173566,0,30.494951379848,1.02103543875584,-4.65886434529485
"O35864",0.947731235739095,0.238062892914467,0.99997988173566,0,29.5792813189691,1.390880187211,-4.4973027042021
"O89079",0.865917701738102,0.18578096819321,0.99997988173566,0,29.4364714456822,1.60262029813524,-4.40484818197153
"Q8C0M9",0.478650249640239,0.674945350981124,0.99997988173566,0,28.9304692958743,0.452334003075003,-4.85902100114128
"Q64442",1.50176913637371,0.0892418685751406,0.99997988173566,0,28.7319448375344,2.24821345884281,-4.15117866943376
"P27612",-1.20478143208931,0.25080642587778,0.99997988173566,0,28.6818221749558,-1.34641139174447,-4.5169472223677
"O70251",-0.0929713427153089,0.900987491701252,0.99997988173566,0,30.8412784440063,-0.13267325943549,-4.91251112292231
"Q8R3Q6",1.8481484856701,0.147182736117553,0.99997988173566,0,27.1954151733786,1.80338740135596,-4.32045520173338
"Q9CZC8",0.322294283524811,0.668174145402013,0.99997988173566,0,29.2227609454719,0.462608035717866,-4.85643061947246
"P49722",0.0118342745531758,0.9839367916474,0.99997988173566,0,32.3075128824984,0.021447295940729,-4.91760896105351
"Q8CHP8",0.476471781451109,0.526296153318198,0.99997988173566,0,31.1010488319944,0.694611940283769,-4.78608591387783
"Q99JF8",1.05342665956769,0.143170450486092,0.99997988173566,0,27.6747950629146,1.82741600323165,-4.31064558328277
"P51859",1.09493765054691,0.126704133640194,0.99997988173566,0,30.3759923193011,1.93428745230573,-4.26787602791707
"Q8BVI4",-0.0782785705559685,0.892415678300167,0.99997988173566,0,31.1707760798944,-0.144255363881889,-4.91156104622485
"Q61937",1.14186413445994,0.462541881032795,0.99997988173566,0,30.1881424622345,0.81339338550799,-4.74275051946012
"Q60597",-0.45200783679676,0.79411722242484,0.99997988173566,0,26.3509491092825,-0.279332055696135,-4.89480889832295
"Q61584",-1.5112326618621,0.449611968766172,0.99997988173566,0,24.3209944927953,-0.839015720280386,-4.7328922303692
"Q8BIJ6",0.141400998254298,0.88965368007015,0.99997988173566,0,26.3767244860837,0.14799239462232,-4.91123781051295
"Q9QXD6",-0.955904975246812,0.715245124690648,0.99997988173566,0,27.7389855833794,-0.39229995048168,-4.87315234891521
"Q60963",0.0668108239469458,0.918469408875513,0.99997988173566,0,30.656346713783,0.109118622555817,-4.91420106296269
"P28654",0.268032394930304,0.784580248984007,0.99997988173566,0,32.7465208335384,0.292728327115568,-4.89259299108331
"Q9WTM3",1.41499253281962,0.231202981331601,0.99997988173566,0,28.9981171775746,1.41580890736481,-4.48630823228053
"Q06335",-0.753179119738511,0.318976304689074,0.99997988173566,0,30.3263864431029,-1.14050576996645,-4.60756642674551
"O35684",0.955412108652065,0.31391702549741,0.99997988173566,0,30.0193548572339,1.15427663573617,-4.60156602744861
"Q61554",0.455687831904655,0.763906957897944,0.99997988173566,0,27.7589300665692,0.321994766306414,-4.88741635001064
"Q9CZT5",0.344314115276835,0.593137885219919,0.99997988173566,0,30.6073404627836,0.580820387639862,-4.8232608364415
"Q811B1",0.680404948007762,0.696828373879696,0.99997988173566,0,27.0742973505331,0.419509111726079,-4.86696347681246
"Q99M71",0.18212795709576,0.786971617061554,0.99997988173566,0,30.3627973706902,0.289363295646672,-4.89315875113486
"Q62181",0.178442617897295,0.79258105004859,0.99997988173566,0,28.5766623934981,0.281485627916605,-4.89445924060459
"P62983;P62984;P0CG49;P0CG50",-0.348187052740606,0.556478648192661,0.99997988173566,0,33.432518391172,-0.6420621100193,-4.80383677765026
"Q64191",0.284538139365452,0.682210488299404,0.99997988173566,0,30.4333922131729,0.44137347098953,-4.86173001358863
"Q99K51",0.56383356699235,0.568857150048889,0.99997988173566,0,29.9418461960318,0.621086547229777,-4.81064883421031
"Q60631",0.47277221678958,0.509056439386954,0.99997988173566,0,29.8307138003931,0.725609771880661,-4.77518338784239
"P63330",-1.89999536225361,0.0261317581880775,0.99997988173566,0,28.9508288152729,-3.48397974236265,-3.82261024889031
"Q06138",1.60542881935161,0.210047741826824,0.99997988173566,0,29.6412355627475,1.49765812314206,-4.45037159529721
"P14602",0.255468701105414,0.697325589043647,0.99997988173566,0,28.0796466822691,0.41876969820244,-4.86713644467005
"P63087",-0.794766759462512,0.308006592321965,0.99997988173566,0,28.9815959090066,-1.17062840808818,-4.59442350029449
"Q9D1P4",0.731228399887685,0.341108088478096,0.99997988173566,0,28.2303824979881,1.08253710688234,-4.63264800529814
"P53994",-0.193675880663795,0.760832967826849,0.99997988173566,0,28.842184738177,-0.326374738534765,-4.88660245679446
"P62141",2.17271692513102,0.0162036354988987,0.99997988173566,0,29.2686726924155,4.04512888022431,-3.72806282764213
"Q8BWY3",1.14542104468759,0.289988635674777,0.99997988173566,0,29.3963831264169,1.22236155838228,-4.57172271971263
"P61087",0.290396972178496,0.670524712183256,0.99997988173566,0,29.5499212837495,0.459034961203122,-4.85733706089499
"P53996",0.332787071892142,0.582465409401059,0.99997988173566,0,30.0763702393724,0.598381571855972,-4.81783727929006
"P60335",0.475029764202615,0.494411436996326,0.99997988173566,0,30.4497607571405,0.752561175968515,-4.76546113976812
"Q8CAY6",1.35446739716164,0.112525928623508,0.99997988173566,0,29.961919313904,2.03924285220337,-4.2273267675664
"O08677",0.528392406559769,0.480373131504671,0.99997988173566,0,27.3722025669923,0.778971139286439,-4.75572703579756
"Q9CZD3",1.64081068570788,0.42230535852162,0.99997988173566,0,27.9014677453729,0.89515058489541,-4.71075303414753
"Q00612",-1.20830455358368,0.369723104708202,0.99997988173566,0,29.6156803212604,-1.0124361380146,-4.66249105677569
"P97351",0.725789114968945,0.516672849463793,0.99997988173566,0,27.5465846341553,0.711821392357496,-4.78007090967749
"Q11136",0.760479531046653,0.414028813442081,0.99997988173566,0,30.7213220651124,0.912756122886078,-4.70366914121809
"Q9QZD9",0.235947224521672,0.729825617454858,0.99997988173566,0,29.0554116179739,0.371005702070831,-4.87773945977023
"O35737;P70333",0.679427831096109,0.354258822549411,0.99997988173566,0,27.6264187489071,1.04969240618394,-4.64670642851709
"Q91WQ3",0.372177061266741,0.600181380188795,0.99997988173566,0,29.6209389029109,0.569343261955641,-4.82673945911152
"P97315",0.970393596061892,0.155948261150012,0.99997988173566,0,29.7247743341624,1.75325110968084,-4.34113806006185
"Q8VDW0",0.479502663116361,0.693951824356042,0.99997988173566,0,26.6262642682238,0.423792287131141,-4.86595632818969
"P50516",-0.135228186968162,0.814223320914844,0.99997988173566,0,30.0642664245908,-0.251286863097924,-4.89913047846223
"Q60715",2.18596432312817,0.0274475789718597,0.99997988173566,0,28.3478810183673,3.42926169173525,-3.83332989659262
"P62821",-0.0538501927437049,0.928822552469283,0.99997988173566,0,29.9229126862405,-0.0952057683433198,-4.91504597052762
"Q9Z2N8",0.602398160732768,0.538566808965083,0.99997988173566,0,27.9950700930173,0.672995959764711,-4.7935026158626
"P23591",0.498295884413925,0.572129530812244,0.99997988173566,0,29.1179742882487,0.615593590429153,-4.81240582448187
"P47753",0.379589048944408,0.531037287671785,0.99997988173566,0,30.9636303026314,0.68621739354685,-4.78898478130461
"Q62188",-0.68472105373179,0.398049579360529,0.99997988173566,0,29.2566938243351,-0.947601514664031,-4.6894700350072
"Q6P1B1",-0.0801270123075225,0.911649414385164,0.99997988173566,0,30.4929074901018,-0.118297783093864,-4.91358121977111
"P99029",1.45164687650792,0.309427602585161,0.99997988173566,0,30.4999810735403,1.16667046382516,-4.59615399601677
"Q9DC23",1.28411736876073,0.398888482645542,0.99997988173566,0,27.7871359022623,0.945742871428017,-4.69023310233452
"Q60598",1.24022468788421,0.123162417676597,0.99997988173566,0,27.3933403995657,1.95925132466692,-4.2580969899665
"P16045",-0.432704821381359,0.527417517194761,0.99997988173566,0,33.0643380734712,-0.692621552725225,-4.786775360032
"Q9D2M8",0.760789606534362,0.474398347821049,0.99997988173566,0,27.0791099539483,0.790392157513908,-4.75145682322362
"Q8R164",0.446827953014289,0.496506359186128,0.99997988173566,0,28.4322239358095,0.748669302919245,-4.76687853302229
"P61327;Q9CQL1",0.861491854539881,0.481458742844015,0.99997988173566,0,29.8398291458501,0.776907792311986,-4.756494662384
"Q9JJU8",-0.904390561150455,0.218613393809411,0.99997988173566,0,30.7579451384527,-1.4635545967843,-4.46530888870025
"P47968",0.385065574638761,0.554294124619905,0.99997988173566,0,29.2464530671116,0.645797110866753,-4.80260698681699
"Q9JK81",0.598642951947588,0.403755399169405,0.99997988173566,0,29.1913696634699,0.935025162790456,-4.6946210379746
"Q9D7X8",0.316343766923502,0.762237028029042,0.99997988173566,0,27.8759248543477,0.324373221021389,-4.88697563699835
"P70195",-0.636107995913899,0.593529747864928,0.99997988173566,0,32.0390555443342,-0.580179546808892,-4.82345645641952
"P00375",0.230703461316396,0.714284427147924,0.99997988173566,0,28.9914817064677,0.39371046673431,-4.87284048739407
"Q9DAK9",0.178471173162925,0.822351548733057,0.99997988173566,0,28.8071636056371,0.240019538453695,-4.9007443750707
"Q3TCN2",0.0899795087740098,0.875244661199494,0.99997988173566,0,30.21711493956,0.167531469841885,-4.90941573026739
"Q8BH97",0.0313507074353497,0.965504161144217,0.99997988173566,0,31.0790247271929,0.0460742197872438,-4.91711296607929
"A3KMP2",1.38522938684976,0.394512972907478,0.99997988173566,0,28.8307421745564,0.955474100593231,-4.68623113684345
"Q9WTP6",0.129924120412417,0.831120680854438,0.99997988173566,0,30.7063299270002,0.227905868543747,-4.90240048936064
"P35505",0.46381680536502,0.484402895641456,0.99997988173566,0,28.9043656555204,0.771330064351438,-4.7585637798555
"Q9Z2U1",-0.166597678767111,0.783579334669082,0.99997988173566,0,32.6328543239826,-0.294137978307649,-4.89235417071435
"O35143",0.351687839544688,0.572991031577095,0.99997988173566,0,28.6742380619706,0.614151025973403,-4.81286536707338
"P49312",0.327987584630943,0.66067418763004,0.99997988173566,0,31.6840867028761,0.474056119353,-4.85348674387781
"Q8K4Z3",0.734900677372436,0.323103866841082,0.99997988173566,0,30.7034914371562,1.12942003882247,-4.61238612404894
"Q60668",0.306923963868301,0.658987035373858,0.99997988173566,0,30.9224947846534,0.476641559157121,-4.85281358811865
"Q99LP6",0.0696140803185384,0.9249411919438,0.99997988173566,0,30.2906543873036,0.100418768886791,-4.91474276468676
"P35979",-0.0024335766378461,0.996937131828065,0.99997988173566,0,32.1894776168658,-0.0040891052000792,-4.91774123278542
"P00015",-1.16109749534642,0.316948840973182,0.99997988173566,0,28.2780122376847,-1.14599981183465,-4.60517420698698
"P20108",-0.113671246782497,0.846719068568078,0.99997988173566,0,32.6336490671665,-0.206458784768715,-4.90513018167657
"P97311",1.06052055182274,0.682456978656488,0.99997988173566,2,23.9720142305474,0.441002721743342,-4.86182065752192
"O89017",0.17616245454641,0.821319047485858,0.99997988173566,0,33.7765859224743,0.241448664516854,-4.90054358366853
"P11859",0.53846027278936,0.414173597715467,0.99997988173566,0,31.7806145560879,0.912445624221922,-4.70379461815537
"Q9WUU7",0.0469632418220982,0.940510560568604,0.99997988173566,0,31.6808451718624,0.0795265990602649,-4.91586112527542
"O88668",0.344273084851719,0.581795460351252,0.99997988173566,0,28.8538270728761,0.599491006932515,-4.81749060580331
"Q9Z0L8",-0.160305843988697,0.788673425625066,0.99997988173566,0,30.7804606459158,-0.286971035899017,-4.89355723591575
"Q02853",0.353434715099875,0.609612264155978,0.99997988173566,0,28.6120453621634,0.554110613938882,-4.83127410177146
"O88393",-0.314480209939071,0.654134730611852,0.99997988173566,0,29.5323979277886,-0.484098572424331,-4.85085504040444
"A2A8L5",0.544999156355015,0.607589163138318,0.99997988173566,0,28.1843953390634,0.557365597159362,-4.8303130873019
"B9EKR1",1.81183659348719,0.334025733664902,0.99997988173566,0,27.1333334623178,1.10070332875428,-4.62482187912429
"Q9Z2L6",-0.251744607446113,0.681141110349237,0.99997988173566,0,30.5920642694801,-0.44298277719386,-4.86133580272483
"P30412",-0.425871273746871,0.76266515588416,0.99997988173566,0,32.5712564890701,-0.323763232043417,-4.88708894880447
"Q9Z0J0",-0.35939385175846,0.569297497535226,0.99997988173566,0,32.5600659565293,-0.620346143499684,-4.81088632040014
"Q9JHQ5",-1.30176301414554,0.45959526129643,0.99997988173566,0,27.7049995886683,-0.81918180181596,-4.74053780525026
"P32507",0.500513420381295,0.403997058227993,0.99997988173566,0,29.4304051403744,0.934495860017781,-4.6948371923567
"B2RXS4",-2.30046444112406,0.199934298736933,0.99997988173566,0,29.9508473723862,-1.53980084113947,-4.43200342840038
"Q60648",-0.655156512760214,0.386377734928156,0.99997988173566,0,32.5793398312879,-0.97381605627473,-4.67864355343249
"P29391;P49945",0.876411103707832,0.341348736991611,0.99997988173566,0,30.1209468311539,1.08192588422931,-4.63291072983933
"P60521",-0.309537770772566,0.617392000093842,0.99997988173566,0,28.226670255307,-0.541656719804771,-4.83491053498287
"Q60872",1.81432431559372,0.15741054609067,0.99997988173566,1,23.2653231993858,1.74518110254205,-4.34449342944782
"Q60973",0.971389046963104,0.188643409380187,0.99997988173566,0,28.7809861396965,1.58952408602405,-4.41048468702282
"P09528",-0.0044725717702304,0.994091549786465,0.99997988173566,0,30.5805294533906,-0.00788819601124169,-4.91772765355509
"P70122",0.290704927171652,0.714976961811311,0.99997988173566,0,28.5572406775972,0.392693577865336,-4.87306541840877
"Q61699",-0.92680752545513,0.4029305682776,0.99997988173566,0,26.5065482028752,-0.936833807440052,-4.69388203909797
"P53811",0.72452571609409,0.349890422214199,0.99997988173566,0,27.6627699910941,1.06047921484254,-4.64210315694675
"Q9EPL8",0.595786024439763,0.500821936885907,0.99997988173566,0,28.8633476275198,0.740690957419684,-4.76977012343478
"P63085",0.594043251368917,0.516020431473982,0.99997988173566,0,29.1178717365316,0.712996593770136,-4.77965667901954
"Q9D0R2",2.44591707475399,0.0775667149782774,0.99997988173566,0,28.6346869080928,2.37752797882727,-4.10721470873646
"P62137",-1.26160911488416,0.188009684225809,0.99997988173566,0,27.4641076447689,-1.59240560914777,-4.40924332832595
"Q61576",0.495732576301511,0.421024956569816,0.99997988173566,0,30.1048884107672,0.89785527795271,-4.70966888164724
"Q8BMJ3",1.74864601993329,0.168413095148883,0.99997988173566,0,28.0962632405498,1.68690227059933,-4.36892895522779
"P62869",1.53487366608462,0.16328328772095,0.99997988173566,0,28.0552494930043,1.71355540537593,-4.35771006542447
"P46638;P62492",0.124947440894669,0.852462309748094,0.99997988173566,0,30.6937003324471,0.198592326528543,-4.90606607538475
"Q60739",-0.435601610358491,0.589433122059195,0.99997988173566,0,27.0341788604041,-0.586892748863154,-4.82139914766473
"O08810",0.906347481661898,0.241135664581864,0.99997988173566,0,26.5066804076246,1.37994534871082,-4.50213019258359
"Q9CWJ9",0.118860634537853,0.867552733761483,0.99997988173566,0,29.2438730707683,0.177994103495892,-4.90834930458024
"Q9R0P3",0.474026553873708,0.517850551604875,0.99997988173566,0,30.9794006850004,0.709702757597442,-4.78081656577702
"Q9QZ08",0.784769413206765,0.388225172455737,0.99997988173566,0,27.318246379985,0.969621753344583,-4.68038361752567
"Q9D0I8",1.94185381736788,0.14065820847128,0.99997988173566,0,25.6084649527487,1.84283345010588,-4.30438778553982
"P97494",0.414067171162885,0.666703507370846,0.99997988173566,0,28.8090887371664,0.46484711597654,-4.8558595835912
"Q99KR3",0.28804567908079,0.67220076092362,0.99997988173566,0,28.7175485974172,0.456491474937878,-4.85797869867928
"P47754",0.523041110146483,0.478139102050292,0.99997988173566,0,29.6049478537131,0.783228588848064,-4.75413940446308
"Q9CR00",1.23780197613082,0.120606520182539,0.99997988173566,0,27.9680552025343,1.9777599789228,-4.2509001475337
"Q61166",0.225354302754366,0.69584526230354,0.99997988173566,0,29.5777600312489,0.420971918471824,-4.86662050869131
"Q9D1A2",0.0529325505062206,0.947294858999727,0.99997988173566,0,30.632001316208,0.0704371676209001,-4.91626701957548
"Q9JM76",-0.199243044494218,0.762897298613557,0.99997988173566,0,31.0482026645587,-0.323432540786245,-4.88715029610942
"Q5FWK3",1.20137524250444,0.107393415840245,0.99997988173566,0,29.4776273569893,2.08088209758955,-4.21165831066832
"Q64010",0.260185003378986,0.659649399672584,0.99997988173566,0,29.2307628310744,0.475626083618517,-4.8530783448142
"Q99KB8",-0.0860490675876509,0.909054128018508,0.99997988173566,0,30.2615783812191,-0.121794053835633,-4.91333210880022
"P16858",0.129732831867277,0.847771792726384,0.99997988173566,0,29.6326170228718,0.205015708831046,-4.90530450373126
"P23116",2.13272337225595,0.0240028048514731,0.99997988173566,0,26.5047138235158,3.57987583262769,-3.80451968860203
"Q64674",0.373224231023585,0.549327305118065,0.99997988173566,0,29.9136486744199,0.65432746420424,-4.79977956727563
"Q9Z247",0.494293987386963,0.429134849736966,0.99997988173566,0,30.0186213496267,0.880837946728437,-4.71646443250015
"P61965",1.78564157739258,0.0532884441291746,0.99997988173566,0,27.9679202008055,2.73678227143078,-3.99764783508361
"P14131",1.26352633737159,0.400205491318995,0.99997988173566,0,28.2648560103403,0.942831672582559,-4.69142704768561
"P10639",-0.0755590675774926,0.922924133757886,0.99997988173566,0,31.0196262643744,-0.103129189915434,-4.91457878221307
"P54822",-0.528582627396572,0.457432083786868,0.99997988173566,0,29.5890127328621,-0.823449997781356,-4.73890076874532
"O08585",0.402280073256763,0.669871180590055,0.99997988173566,0,28.8812331172169,0.460027685910189,-4.85708581360416
"Q9R0Q7",1.467922255008,0.184059773596266,0.99997988173566,0,29.6398521967499,1.6105965810515,-4.40142207227269
"P47811",0.650347722895336,0.417195871579726,0.99997988173566,0,28.4475227651562,0.90598484953072,-4.70640113607343
"P70372",-0.258228927912583,0.664544213780433,0.99997988173566,0,29.287826398639,-0.468139725722239,-4.85501566487619
"Q8C0E2",0.967571284690621,0.219738182025561,0.99997988173566,0,27.8593430679979,1.4591774068647,-4.46723019254522
"Q9CZ04",-0.376990613526271,0.554288226515597,0.99997988173566,0,28.9999259898401,-0.645807209008339,-4.8026036550975
"Q9DBR7",-0.108522658461012,0.872660956559497,0.99997988173566,0,27.0269218117987,-0.171043231148663,-4.90906482280369
"P63028",-0.271000364433431,0.661166729191655,0.99997988173566,0,33.0339214250093,-0.473302044456573,-4.8536825035494
"P28063",-0.0663290827776967,0.914815401498888,0.99997988173566,0,29.5846616909446,-0.114035128528686,-4.91387522528253
"P14206",0.627902757030533,0.406699215643174,0.99997988173566,0,30.8828949933724,0.928595567172436,-4.69724317859237
"P83917",0.287790393534783,0.621144719871456,0.99997988173566,0,29.1881115356706,0.53568433667486,-4.83663141031518
"Q8VDK1",-0.140357956454622,0.88847958692641,0.99997988173566,0,27.6328741863509,-0.149581740741752,-4.91109787644107
"P31786",-0.163706665413901,0.807430909107413,0.99997988173566,0,31.0869571630489,-0.260732733954681,-4.89772324546043
"Q9D892",0.732075481515828,0.283623216984582,0.99997988173566,0,30.5891627193012,1.24136939614042,-4.5633511115746
"Q9ERE7",0.326313079778045,0.646429591440003,0.99997988173566,0,30.1262004125709,0.496005901608332,-4.84767571896564
"O35215",-0.274166445169937,0.764889864106269,0.99997988173566,0,31.5083959775645,-0.320595870272553,-4.8876741615928
"P62965",-0.449542583406773,0.635810656867061,0.99997988173566,0,28.0776995818591,-0.512553832734549,-4.84315282485833
"P45878",-0.0998567436121401,0.902647557470022,0.99997988173566,0,29.0094682362799,-0.130432831855678,-4.91268585988243
"O08716",0.717429222974367,0.459443779053023,0.99997988173566,0,30.190352401606,0.819480172661902,-4.74042351690572
"Q6ZWY9;Q64525;Q64478;P10854",10.0977780429645,0.000157230887434609,0.304713459848272,0,26.864228727391,14.3344069043014,-3.37277683724243
"P62317",0.747232462209321,0.325416810004015,0.99997988173566,0,29.3022631136262,1.12326500239601,-4.61505774029253
"P09671",0.3928098708281,0.578845284029819,0.99997988173566,0,32.7744224945116,0.604386633685756,-4.81595516933635
"P32261",2.21753517552365,0.29291152692656,0.99997988173566,1,25.9148389194731,1.21376630100691,-4.5755036176643
"P70696",-6.83355527000615,0.00314138342746833,0.99997988173566,0,27.8899097180218,-6.48067248340765,-3.51454941893908
"Q9Z2C8",-1.69212488548972,0.096112225393637,0.99997988173566,0,27.8607914178223,-2.18074322044118,-4.1750807860336
"P12032",0.745562142956892,0.385155936485758,0.99997988173566,0,34.6733044102212,0.976599487702059,-4.67748721296349
"Q9EQC7",0.417808190056196,0.629427267231104,0.99997988173566,0,29.8468000286852,0.522581081451645,-4.84035396132946
"Q571E4",-0.0825726793457555,0.906955095237069,0.99997988173566,0,29.8611150606823,-0.124623150717578,-4.91312528534456
"Q9CYN9",0.22503109157831,0.719915277885535,0.99997988173566,0,30.0854202842411,0.38545647502685,-4.87465135102602
"P58022",-0.281192856717638,0.734734907857386,0.99997988173566,0,29.9663342641273,-0.363882074467433,-4.87922287660602
"O35598",0.504623750166858,0.427288821680159,0.99997988173566,0,27.9587190031437,0.884687995493945,-4.71493238809717
"Q61245",1.75282313290834,0.608888052610657,0.99997988173566,2,24.7569615174167,0.55527501668367,-4.83093081962199
"Q04999",-0.241117794326519,0.810238877544647,0.99997988173566,0,28.0551052991449,-0.256824407648882,-4.89831148196375
"Q08879",1.60414722279331,0.0706737392388797,0.99997988173566,0,27.6916914314074,2.46473075847615,-4.07893692173986
"Q9Z1Q5",0.0449324741622674,0.961542548591836,0.99997988173566,0,30.4836414158527,0.0513710736236891,-4.91695907279174
"Q61081",1.82091313966043,0.11988561571981,0.99997988173566,0,28.1052971381823,1.98305831518021,-4.24884842871692
"Q8R0P4",-0.365187131474402,0.601012523311879,0.99997988173566,0,28.07743775167,-0.567994689684586,-4.82714472688166
"Q62465",0.0317468011484804,0.96149232323731,0.99997988173566,0,30.3479546573885,0.0514382383919947,-4.91695701419818
"Q8BU30",1.36081839923705,0.130047788092715,0.99997988173566,0,26.4468186273256,1.9114092961066,-4.27690981050082
"P62715",4.07006211705736,0.00754377554954003,0.99997988173566,0,28.2127063138237,5.06902703863832,-3.60983401879635
"Q9D1M0",0.768814088904776,0.528118480693364,0.99997988173566,0,28.553168723653,0.691378920609562,-4.78720512961001
"Q8R180",0.394116726203347,0.647856543194872,0.99997988173566,0,29.3639558611067,0.493794502606804,-4.8482709696383
"Q9D8B3",2.29724746727803,0.0192843392068812,0.99997988173566,0,27.8908494576915,3.83444375128693,-3.76050483794426
"P62880;P29387",0.306024113729827,0.668447084547383,0.99997988173566,0,25.8961304503562,0.462192783485685,-4.85653626713183
"Q61792",1.45248265387609,0.0825984359766258,0.99997988173566,0,28.3799857025552,2.31926456464369,-4.12672203802375
"Q8VEK3",0.593569246230029,0.342801517347546,0.99997988173566,0,28.9856283668206,1.07824424088243,-4.63449237902005
"P80315",-0.364435167407692,0.622101828664748,0.99997988173566,0,29.7830105413474,-0.534164694551227,-4.83706687617536
"Q6NZB0",1.07953460931285,0.238584018493478,0.99997988173566,0,28.7546431778471,1.38901583951145,-4.498125589204
"Q6PDY2",0.300342742601751,0.611447006979148,0.99997988173566,0,27.37791759172,0.55116458014416,-4.83214013492174
"P34022",-0.154234897017564,0.79165006531442,0.99997988173566,0,29.6582929789635,-0.28279156419412,-4.89424597794313
"Q9JKB3",3.35310382439294,0.00982447626777608,0.99997988173566,0,27.7216080761188,4.69577404922142,-3.64650314890553
"P07356",0.719467141794048,0.666149347374403,0.99997988173566,0,28.2330414913051,0.465691556410298,-4.85564362377691
"P62196",0.988042240906511,0.259229118671597,0.99997988173566,0,27.8260602558705,1.31822806598499,-4.52940728547724
"Q61990;P57722",0.628571244853621,0.47459926755975,0.99997988173566,0,28.3214703955297,0.790006279525129,-4.7516016814492
"Q8BJY1",-0.66984251950926,0.289862064489418,0.99997988173566,0,30.2400324183361,-1.22273562061333,-4.57155810552803
"Q9Z2I9",1.24894365337983,0.61765681290936,0.99997988173566,0,26.329758225172,0.541234536977135,-4.83503267503914
"P97470",4.10071842502999,0.136945075397886,0.99997988173566,1,26.4655949598124,1.86617404322574,-4.29496925819128
"Q9EPC1",0.199216809814468,0.805124186141129,0.99997988173566,0,29.3759518859746,0.263947069434877,-4.89723315148249
"P58044",-0.33649581076603,0.644475784436745,0.99997988173566,0,31.0533778711781,-0.499038444004178,-4.84685590301842
"P62874",1.3688783191684,0.0941244230960333,0.99997988173566,0,29.8285900636592,2.19969339512585,-4.16830097575406
"Q99LS3",0.66413565628225,0.285504667246347,0.99997988173566,0,29.8001496302376,1.23570911805787,-4.56584544437208
"Q9ERF3",1.92771939937514,0.205978680378372,0.99997988173566,0,26.546899951725,1.51435862541455,-4.4430796618363
"O35841",0.399075648388322,0.599957554288789,0.99997988173566,0,28.8232949191776,0.569706636099393,-4.82663013371586
"Q9WVQ5",0.418832314210758,0.569844714117939,0.99997988173566,0,29.3301381571923,0.619426590512826,-4.81118098388536
"Q60605",0.168864781608683,0.821831681841213,0.99997988173566,0,31.0288864165399,0.24073903088358,-4.90064342914586
"Q9CZX8",1.44093237953762,0.38765805405645,0.99997988173566,0,27.2216416015109,0.970907464416464,-4.67985053187659
"Q99KC8",0.441319703625679,0.460577402710802,0.99997988173566,0,28.4945010929614,0.817249194920357,-4.74127752586672
"Q9WUM4",0.0578962051881672,0.94985364306932,0.99997988173566,0,29.4885669479175,0.067010917918902,-4.91640730173108
"O54983",2.85757649120203,0.0470557576172935,0.99997988173566,0,27.2413132647626,2.86055252160159,-3.96400542784767
"Q99KV1",-0.0498895834540499,0.943835877855503,0.99997988173566,0,28.6235517703395,-0.0750704524038512,-4.91606623849914
"P62245",0.486235476010711,0.614465670643273,0.99997988173566,0,28.0223930329388,0.546329615170212,-4.83355365461003
"Q9Z204",-0.151109691464095,0.809117171791004,0.99997988173566,0,28.2193846939656,-0.258385091106381,-4.89807759657943
"Q6ZQI3",0.738113080520638,0.241596030335526,0.99997988173566,0,27.6593438300067,1.37831902779962,-4.50284838608437
"Q923D2",0.206709602003729,0.733260050388407,0.99997988173566,0,32.5406362238691,0.366019793072155,-4.8787804330862
"Q3THE2",2.67560925622008,0.147736604201285,0.99997988173566,0,29.0363668722411,1.8001258314142,-4.32179196722331
"Q9D8S4",1.02911102685933,0.178000794434353,0.99997988173566,0,29.3252784049796,1.63930751795416,-4.38913429102491
"Q9CQF3",0.0521173502738901,0.931351242378705,0.99997988173566,0,29.3489668992843,0.0918112739984186,-4.91523477936154
"O88543",0.160189935083598,0.841809495512171,0.99997988173566,0,29.5086269743023,0.213195954469555,-4.9043007065308
"P68037",-0.72794855382177,0.259283864160192,0.99997988173566,0,30.1813761658447,-1.31804783482626,-4.52948696918434
"P99026",-0.620514607933242,0.380032910805479,0.99997988173566,0,32.3970581501452,-0.988354506816786,-4.67258999588543
"Q9JMI7",1.31427490284146,0.301244493575095,0.99997988173566,0,29.5441417590913,1.18970065137557,-4.58607114899473
"Q8BVU5",1.45686461918983,0.0703958360796074,0.99997988173566,0,28.3023387359246,2.46844801951589,-4.07775586052786
"Q9CQU0",1.05996220586761,0.216760596260186,0.99997988173566,0,29.7672841091286,1.47081488200111,-4.46212404044526
"Q9JJV2",-0.314872934894622,0.655013404372523,0.99997988173566,0,30.0231902127062,-0.482745874678932,-4.85121218889912
"O89086",2.86518734826179,0.00836146791555708,0.99997988173566,0,27.9413660802247,4.92099728146374,-3.62363088154488
"P57776",0.253008232932698,0.724498807030868,0.99997988173566,0,29.4830682898302,0.378761100111018,-4.87609522427295
